 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
48640.0 48640.0 15886.9  0.0   596480.0 137079.9  984064.0   713159.8  5760.0 5500.0 640.0  603.8     164    7.595   7      3.769   11.364
48640.0 48640.0 15886.9  0.0   596480.0 326458.6  984064.0   713159.8  5760.0 5500.0 640.0  603.8     164    7.595   7      3.769   11.364
47616.0 48640.0  0.0   20336.0 596480.0 11868.9   984064.0   728767.9  5760.0 5500.3 640.0  603.8     165    7.620   7      3.769   11.389
47616.0 48640.0  0.0   20336.0 596480.0 320460.9  984064.0   728767.9  5760.0 5500.3 640.0  603.8     165    7.620   7      3.769   11.389
45568.0 46080.0 27104.0  0.0   602624.0   0.0     984064.0   748335.9  5760.0 5500.3 640.0  603.8     166    7.657   7      3.769   11.426
45568.0 46080.0 27104.0  0.0   602624.0 288302.9  984064.0   748335.9  5760.0 5500.3 640.0  603.8     166    7.657   7      3.769   11.426
45568.0 46080.0 27104.0  0.0   602624.0 588618.5  984064.0   748335.9  5760.0 5500.3 640.0  603.8     167    7.657   7      3.769   11.426
44032.0 46080.0  0.0   25440.0 602624.0 216478.6  984064.0   775464.0  5760.0 5500.3 640.0  603.8     167    7.701   7      3.769   11.470
44032.0 46080.0  0.0   25440.0 602624.0 517144.0  984064.0   775464.0  5760.0 5500.3 640.0  603.8     167    7.701   7      3.769   11.470
44032.0 43520.0 29280.0  0.0   607744.0 169930.8  984064.0   800920.0  5760.0 5500.3 640.0  603.8     168    7.748   7      3.769   11.517
44032.0 43520.0 29280.0  0.0   607744.0 485516.3  984064.0   800920.0  5760.0 5500.3 640.0  603.8     168    7.748   7      3.769   11.517
41984.0 43520.0  0.0   25408.0 607744.0 121438.6  984064.0   830256.0  5760.0 5500.3 640.0  603.8     169    7.799   7      3.769   11.568
41984.0 43520.0  0.0   25408.0 607744.0 437178.9  984064.0   830256.0  5760.0 5500.3 640.0  603.8     169    7.799   7      3.769   11.568
40960.0 40448.0 25408.0  0.0   612864.0 61250.4   984064.0   855712.0  5760.0 5500.3 640.0  603.8     170    7.861   7      3.769   11.631
40960.0 40448.0 25408.0  0.0   612864.0 330751.7  984064.0   855712.0  5760.0 5500.3 640.0  603.8     170    7.861   7      3.769   11.631
40960.0 40448.0 25408.0  0.0   612864.0 551252.2  984064.0   855712.0  5760.0 5500.3 640.0  603.8     170    7.861   7      3.769   11.631
45568.0 40448.0  0.0   40447.0 612864.0 67459.7   984064.0   893328.0  5760.0 5500.3 640.0  603.8     171    7.936   7      3.769   11.705
45568.0 40448.0  0.0   40447.0 612864.0 353277.1  984064.0   893328.0  5760.0 5500.3 640.0  603.8     171    7.936   7      3.769   11.705
45568.0 40448.0 6352.0 40447.0 612864.0 612864.0  984064.0   916064.0  5760.0 5500.3 640.0  603.8     172    7.936   7      3.769   11.705
45568.0 58880.0 11376.0  0.0   581120.0 289118.2  984064.0   916064.0  5760.0 5500.3 640.0  603.8     172    7.966   7      3.769   11.735
45568.0 58880.0 11376.0 10432.0 581120.0 581120.0  984064.0   920424.1  5760.0 5500.3 640.0  603.8     173    7.966   7      3.769   11.735
56832.0 58880.0  0.0   25504.0 581120.0 289623.3  984064.0   926912.1  5760.0 5500.3 640.0  603.8     173    7.996   7      3.769   11.765
56832.0 58880.0 9600.0 25504.0 581120.0 581120.0  984064.0   934520.1  5760.0 5500.3 640.0  603.8     174    7.996   7      3.769   11.765
49664.0 54272.0 26464.0  0.0   583168.0   0.0     984064.0   951408.1  5760.0 5500.3 640.0  603.8     174    8.040   8      3.769   11.809
49664.0 54272.0  0.0    0.0   583168.0 232778.5  861184.0   63108.4   5760.0 5500.3 640.0  603.8     174    8.040   8      4.061   12.101
49664.0 54272.0  0.0    0.0   583168.0 523751.3  861184.0   63108.4   5760.0 5500.3 640.0  603.8     174    8.040   8      4.061   12.101
52224.0 54272.0  0.0   28512.0 583168.0 221301.8  861184.0   63108.4   5760.0 5500.3 640.0  603.8     175    8.067   8      4.061   12.128
52224.0 54272.0  0.0   28512.0 583168.0 535783.3  861184.0   63108.4   5760.0 5500.3 640.0  603.8     175    8.067   8      4.061   12.128
46080.0 50176.0 24480.0  0.0   592384.0 213070.7  861184.0   91660.4   5760.0 5500.3 640.0  603.8     176    8.107   8      4.061   12.168
46080.0 50176.0 24480.0  0.0   592384.0 520838.0  861184.0   91660.4   5760.0 5500.3 640.0  603.8     176    8.107   8      4.061   12.168
48640.0 50176.0  0.0   24800.0 592384.0 165772.1  861184.0   116148.4  5760.0 5500.3 640.0  603.8     177    8.163   8      4.061   12.224
48640.0 50176.0  0.0   24800.0 592384.0 473635.2  861184.0   116148.4  5760.0 5500.3 640.0  603.8     177    8.163   8      4.061   12.224
44032.0 47104.0 24800.0  0.0   600064.0 88073.7   861184.0   140964.4  5760.0 5500.3 640.0  603.8     178    8.222   8      4.061   12.283
44032.0 47104.0 24800.0  0.0   600064.0 260124.9  861184.0   140964.4  5760.0 5500.3 640.0  603.8     178    8.222   8      4.061   12.283
44032.0 47104.0 24800.0  0.0   600064.0 448080.0  861184.0   140964.4  5760.0 5500.3 640.0  603.8     178    8.222   8      4.061   12.283
47616.0 47104.0  0.0   14400.0 600064.0 74533.7   861184.0   228394.3  5760.0 5500.3 640.0  603.8     179    8.267   8      4.061   12.328
47616.0 47104.0  0.0   14400.0 600064.0 336593.7  861184.0   228394.3  5760.0 5500.3 640.0  603.8     179    8.267   8      4.061   12.328
47616.0 47104.0  0.0   14400.0 600064.0 562917.8  861184.0   228394.3  5760.0 5500.3 640.0  603.8     179    8.267   8      4.061   12.328
45056.0 46080.0 23344.0  0.0   604160.0 60123.5   861184.0   242762.3  5760.0 5500.3 640.0  603.8     180    8.309   8      4.061   12.370
45056.0 46080.0 23344.0  0.0   604160.0 324666.6  861184.0   242762.3  5760.0 5500.3 640.0  603.8     180    8.309   8      4.061   12.370
45056.0 46080.0 23344.0 22528.0 604160.0 604160.0  861184.0   260730.4  5760.0 5500.3 640.0  603.8     181    8.309   8      4.061   12.370
44544.0 46080.0  0.0   27456.0 604160.0 313174.3  861184.0   265106.4  5760.0 5500.3 640.0  603.8     181    8.351   8      4.061   12.412
44544.0 46080.0  0.0   27456.0 604160.0 542033.3  861184.0   265106.4  5760.0 5500.3 640.0  603.8     181    8.351   8      4.061   12.412
41984.0 43008.0 25504.0  0.0   608256.0 147731.0  861184.0   292578.4  5760.0 5500.3 640.0  603.8     182    8.400   8      4.061   12.461
41984.0 43008.0 25504.0  0.0   608256.0 463377.4  861184.0   292578.4  5760.0 5500.3 640.0  603.8     182    8.400   8      4.061   12.461
42496.0 43008.0  0.0   29504.0 608256.0 97191.3   861184.0   318090.4  5760.0 5500.3 640.0  603.8     183    8.448   8      4.061   12.509
42496.0 43008.0  0.0   29504.0 608256.0 388766.9  861184.0   318090.4  5760.0 5500.3 640.0  603.8     183    8.448   8      4.061   12.509
38912.0 40960.0 25440.0  0.0   613376.0 36771.0   861184.0   347634.4  5760.0 5500.3 640.0  603.8     184    8.493   8      4.061   12.554
38912.0 40960.0 25440.0  0.0   613376.0 343194.5  861184.0   347634.4  5760.0 5500.3 640.0  603.8     184    8.493   8      4.061   12.554
38912.0 40960.0 25440.0 8832.0 613376.0 613376.0  861184.0   356258.4  5760.0 5500.3 640.0  603.8     185    8.493   8      4.061   12.554
39936.0 40960.0  0.0   25664.0 613376.0 232952.0  861184.0   373114.4  5760.0 5500.3 640.0  603.8     185    8.564   8      4.061   12.625
39936.0 40960.0  0.0   25664.0 613376.0 453643.6  861184.0   373114.4  5760.0 5500.3 640.0  603.8     185    8.564   8      4.061   12.625
39936.0 40960.0  0.0   25664.0 613376.0 567198.0  861184.0   373114.4  5760.0 5500.3 640.0  603.8     185    8.564   8      4.061   12.625
39936.0 43520.0 39775.0  0.0   611840.0 285773.5  861184.0   435674.4  5760.0 5500.7 640.0  603.8     186    8.635   8      4.061   12.696
39936.0 43520.0 39775.0  0.0   611840.0 467900.2  861184.0   435674.4  5760.0 5500.7 640.0  603.8     186    8.635   8      4.061   12.696
44032.0 14848.0  0.0   14352.0 611840.0 109575.3  861184.0   458474.5  5760.0 5500.7 640.0  603.8     187    8.661   8      4.061   12.722
44032.0 14848.0  0.0   14352.0 611840.0 365251.3  861184.0   458474.5  5760.0 5500.7 640.0  603.8     187    8.661   8      4.061   12.722
44032.0 14848.0 7168.0 14352.0 611840.0 611840.0  861184.0   461586.5  5760.0 5500.7 640.0  603.8     188    8.661   8      4.061   12.722
44032.0 42496.0 27232.0  0.0   612352.0 268551.4  861184.0   472322.5  5760.0 5500.7 640.0  603.8     188    8.697   8      4.061   12.758
44032.0 42496.0 27232.0  0.0   612352.0 561516.4  861184.0   472322.5  5760.0 5500.7 640.0  603.8     188    8.697   8      4.061   12.758
41472.0 27136.0  0.0   26816.0 612352.0 195535.3  861184.0   499098.5  5760.0 5500.7 640.0  603.8     189    8.744   8      4.061   12.805
41472.0 27136.0  0.0   26816.0 612352.0 488837.7  861184.0   499098.5  5760.0 5500.7 640.0  603.8     189    8.744   8      4.061   12.805
41472.0 40960.0 29792.0  0.0   612864.0 110162.8  861184.0   524906.5  5760.0 5500.7 640.0  603.8     190    8.791   8      4.061   12.852
41472.0 40960.0 29792.0  0.0   612864.0 367209.0  861184.0   524906.5  5760.0 5500.7 640.0  603.8     190    8.791   8      4.061   12.852
39936.0 40960.0  0.0   25632.0 612864.0   0.0     861184.0   554690.6  5760.0 5500.7 640.0  603.8     191    8.837   8      4.061   12.898
39936.0 40960.0  0.0   25632.0 612864.0 293910.0  861184.0   554690.6  5760.0 5500.7 640.0  603.8     191    8.837   8      4.061   12.898
39936.0 40960.0  0.0   25632.0 612864.0 600066.2  861184.0   554690.6  5760.0 5500.7 640.0  603.8     192    8.837   8      4.061   12.898
39424.0 38912.0 25632.0  0.0   617472.0 209817.5  861184.0   580362.6  5760.0 5500.7 640.0  603.8     192    8.903   8      4.061   12.964
39424.0 38912.0 25632.0  0.0   617472.0 485443.1  861184.0   580362.6  5760.0 5500.7 640.0  603.8     192    8.903   8      4.061   12.964
42496.0 38912.0  0.0   38911.0 617472.0 12344.7   861184.0   613546.6  5760.0 5500.7 640.0  603.8     193    8.976   8      4.061   13.037
42496.0 38912.0  0.0   38911.0 617472.0 214612.4  861184.0   613546.6  5760.0 5500.7 640.0  603.8     193    8.976   8      4.061   13.037
42496.0 38912.0  0.0   38911.0 617472.0 439408.8  861184.0   613546.6  5760.0 5500.7 640.0  603.8     193    8.976   8      4.061   13.037
42496.0 55808.0 9072.0  0.0   587264.0 93939.5   861184.0   641834.6  5760.0 5500.7 640.0  603.8     194    9.008   8      4.061   13.069
42496.0 55808.0 9072.0  0.0   587264.0 399242.4  861184.0   641834.6  5760.0 5500.7 640.0  603.8     194    9.008   8      4.061   13.069
53760.0 55808.0  0.0   25728.0 587264.0 70460.6   861184.0   650650.7  5760.0 5500.7 640.0  603.8     195    9.037   8      4.061   13.098
53760.0 55808.0  0.0   25728.0 587264.0 317072.1  861184.0   650650.7  5760.0 5500.7 640.0  603.8     195    9.037   8      4.061   13.098
47616.0 51712.0 26752.0  0.0   589312.0   0.0     861184.0   675378.7  5760.0 5500.7 640.0  603.8     196    9.086   8      4.061   13.147
47616.0 51712.0 26752.0  0.0   589312.0 223915.8  861184.0   675378.7  5760.0 5500.7 640.0  603.8     196    9.086   8      4.061   13.147
47616.0 51712.0 26752.0  0.0   589312.0 506757.5  861184.0   675378.7  5760.0 5500.7 640.0  603.8     196    9.086   8      4.061   13.147
49152.0 51712.0  0.0   28768.0 589312.0 141425.5  861184.0   700090.7  5760.0 5500.7 640.0  603.8     197    9.136   8      4.061   13.197
49152.0 51712.0  0.0   28768.0 589312.0 459633.0  861184.0   700090.7  5760.0 5500.7 640.0  603.8     197    9.136   8      4.061   13.197
45568.0 48128.0 24736.0  0.0   598016.0 119598.0  861184.0   728898.7  5760.0 5500.7 640.0  603.8     198    9.184   8      4.061   13.245
45568.0 48128.0 24736.0  0.0   598016.0 370754.5  861184.0   728898.7  5760.0 5500.7 640.0  603.8     198    9.184   8      4.061   13.245
46592.0 48128.0  0.0   24992.0 598016.0   0.0     861184.0   753642.7  5760.0 5500.7 640.0  603.8     199    9.243   8      4.061   13.304
46592.0 48128.0  0.0   24992.0 598016.0 310960.1  861184.0   753642.7  5760.0 5500.7 640.0  603.8     199    9.243   8      4.061   13.304
46592.0 48128.0 23712.0 24992.0 598016.0 598016.0  861184.0   777426.7  5760.0 5500.7 640.0  603.8     200    9.243   8      4.061   13.304
42496.0 45056.0 25024.0  0.0   604160.0 241660.4  861184.0   778698.7  5760.0 5500.7 640.0  603.8     200    9.304   8      4.061   13.365
42496.0 45056.0 25024.0  0.0   604160.0 379822.1  861184.0   778698.7  5760.0 5500.7 640.0  603.8     200    9.304   8      4.061   13.365
42496.0 45056.0 25024.0 10464.0 604160.0 602856.3  861184.0   849544.6  5760.0 5500.7 640.0  603.8     201    9.304   8      4.061   13.365
45568.0 45056.0  0.0   15168.0 604160.0   0.0     866816.0   866368.6  5760.0 5502.8 640.0  603.8     201    9.351   9      4.061   13.412
45568.0 45056.0  0.0   15168.0 604160.0   0.0     866816.0   866368.6  5760.0 5502.8 640.0  603.8     201    9.351   9      4.061   13.412
45568.0 45056.0  0.0   15168.0 604160.0   0.0     866816.0   866368.6  5760.0 5502.8 640.0  603.8     201    9.351   9      4.061   13.412
45568.0 45056.0  0.0    0.0   604160.0 110615.1 1101312.0   236108.3  5760.0 5502.8 640.0  603.8     201    9.351   9      4.900   14.251
45568.0 45056.0  0.0    0.0   604160.0 410573.8 1101312.0   236108.3  5760.0 5502.8 640.0  603.8     201    9.351   9      4.900   14.251
43008.0 44032.0 23536.0  0.0   608256.0 72657.7  1101312.0   298730.2  5760.0 5502.8 640.0  603.8     202    9.378   9      4.900   14.278
43008.0 44032.0 23536.0  0.0   608256.0 399616.6 1101312.0   298730.2  5760.0 5502.8 640.0  603.8     202    9.378   9      4.900   14.278
43008.0 44032.0  0.0   27616.0 608256.0 48516.1  1101312.0   321250.2  5760.0 5502.8 640.0  603.8     203    9.415   9      4.900   14.315
43008.0 44032.0  0.0   27616.0 608256.0 363870.9 1101312.0   321250.2  5760.0 5502.8 640.0  603.8     203    9.415   9      4.900   14.315
39936.0 41472.0 25664.0  0.0   611840.0 24426.4  1101312.0   348898.3  5760.0 5502.8 640.0  603.8     204    9.455   9      4.900   14.355
39936.0 41472.0 25664.0  0.0   611840.0 317543.5 1101312.0   348898.3  5760.0 5502.8 640.0  603.8     204    9.455   9      4.900   14.355
39936.0 41472.0 25664.0  0.0   611840.0 574020.9 1101312.0   348898.3  5760.0 5502.8 640.0  603.8     204    9.455   9      4.900   14.355
40960.0 41472.0  0.0   29664.0 611840.0 232208.1 1101312.0   374594.3  5760.0 5502.8 640.0  603.8     205    9.499   9      4.900   14.399
40960.0 41472.0  0.0   29664.0 611840.0 525524.1 1101312.0   374594.3  5760.0 5502.8 640.0  603.8     205    9.499   9      4.900   14.399
38400.0 39936.0 25600.0  0.0   616448.0 160145.8 1101312.0   404282.3  5760.0 5502.8 640.0  603.8     206    9.545   9      4.900   14.445
38400.0 39936.0 25600.0  0.0   616448.0 468119.4 1101312.0   404282.3  5760.0 5502.8 640.0  603.8     206    9.545   9      4.900   14.445
38400.0 39936.0  0.0   25760.0 616448.0 86257.6  1101312.0   429906.3  5760.0 5502.8 640.0  603.8     207    9.606   9      4.900   14.506
38400.0 39936.0  0.0   25760.0 616448.0 369674.6 1101312.0   429906.3  5760.0 5502.8 640.0  603.8     207    9.606   9      4.900   14.506
38400.0 39936.0  0.0   25760.0 616448.0 485184.1 1101312.0   429906.3  5760.0 5502.8 640.0  603.8     207    9.606   9      4.900   14.506
38400.0 65024.0 38399.0  0.0   568832.0 85011.4  1101312.0   492970.3  5760.0 5502.8 640.0  603.8     208    9.672   9      4.900   14.572
38400.0 65024.0 38399.0  0.0   568832.0 363041.1 1101312.0   492970.3  5760.0 5502.8 640.0  603.8     208    9.672   9      4.900   14.572
65536.0 12800.0  0.0   12560.0 568832.0 79212.9  1101312.0   514818.4  5760.0 5502.8 640.0  603.8     209    9.695   9      4.900   14.595
65536.0 12800.0  0.0   12560.0 568832.0 396064.0 1101312.0   514818.4  5760.0 5502.8 640.0  603.8     209    9.695   9      4.900   14.595
65536.0 63488.0 24992.0  0.0   569856.0 102219.3 1101312.0   526842.4  5760.0 5502.8 640.0  603.8     210    9.722   9      4.900   14.622
65536.0 63488.0 24992.0  0.0   569856.0 408877.7 1101312.0   526842.4  5760.0 5502.8 640.0  603.8     210    9.722   9      4.900   14.622
60928.0 26112.0  0.0   26016.0 569856.0 90972.1  1101312.0   550818.4  5760.0 5502.8 640.0  603.8     211    9.763   9      4.900   14.662
60928.0 26112.0  0.0   26016.0 569856.0 398003.4 1101312.0   550818.4  5760.0 5502.8 640.0  603.8     211    9.763   9      4.900   14.662
60928.0 58368.0 28000.0  0.0   572416.0 68589.8  1101312.0   574802.4  5760.0 5502.8 640.0  603.8     212    9.806   9      4.900   14.705
60928.0 58368.0 28000.0  0.0   572416.0 388674.8 1101312.0   574802.4  5760.0 5502.8 640.0  603.8     212    9.806   9      4.900   14.705
56832.0 58368.0  0.0   24064.0 572416.0 11437.6  1101312.0   602786.4  5760.0 5502.8 640.0  603.8     213    9.848   9      4.900   14.748
56832.0 58368.0  0.0   24064.0 572416.0 331686.4 1101312.0   602786.4  5760.0 5502.8 640.0  603.8     213    9.848   9      4.900   14.748
56832.0 55296.0 23936.0  0.0   581120.0 11615.2  1101312.0   626826.4  5760.0 5502.8 640.0  603.8     214    9.900   9      4.900   14.800
56832.0 55296.0 23936.0  0.0   581120.0 313611.6 1101312.0   626826.4  5760.0 5502.8 640.0  603.8     214    9.900   9      4.900   14.800
53248.0 55296.0  0.0   24352.0 581120.0   0.0    1101312.0   650810.4  5760.0 5502.8 640.0  603.8     215    9.950   9      4.900   14.850
53248.0 55296.0  0.0   24352.0 581120.0 248069.0 1101312.0   650810.4  5760.0 5502.8 640.0  603.8     215    9.950   9      4.900   14.850
53248.0 55296.0  0.0   24352.0 581120.0 373266.7 1101312.0   650810.4  5760.0 5502.8 640.0  603.8     215    9.950   9      4.900   14.850
53248.0 52736.0 16750.9  0.0   587264.0   0.0    1101312.0   748874.5  5760.0 5502.8 640.0  603.8     216    9.997   9      4.900   14.897
53248.0 52736.0 16750.9  0.0   587264.0 280963.4 1101312.0   748874.5  5760.0 5502.8 640.0  603.8     216    9.997   9      4.900   14.897
52224.0 52736.0  0.0   17072.0 587264.0   0.0    1101312.0   765362.5  5760.0 5502.8 640.0  603.8     217   10.020   9      4.900   14.920
52224.0 52736.0  0.0   17072.0 587264.0 268720.2 1101312.0   765362.5  5760.0 5502.8 640.0  603.8     217   10.020   9      4.900   14.920
52224.0 52736.0  0.0   17072.0 587264.0 572491.1 1101312.0   765362.5  5760.0 5502.8 640.0  603.8     218   10.020   9      4.900   14.920
48128.0 49664.0 26688.0  0.0   593920.0 260431.6 1101312.0   781930.6  5760.0 5502.8 640.0  603.8     218   10.053   9      4.900   14.953
48128.0 49664.0 26688.0 18208.0 593920.0 593920.0 1101312.0   801858.6  5760.0 5502.8 640.0  603.8     219   10.053   9      4.900   14.953
47616.0 49664.0  0.0   25088.0 593920.0 308152.7 1101312.0   808642.6  5760.0 5502.8 640.0  603.8     219   10.093   9      4.900   14.993
47616.0 49664.0 2752.0 25088.0 593920.0 593920.0 1101312.0   811338.6  5760.0 5502.8 640.0  603.8     220   10.093   9      4.900   14.993
46080.0 46592.0 28960.0  0.0   601600.0 264321.8 1101312.0   833730.6  5760.0 5502.8 640.0  603.8     220   10.139   9      4.900   15.039
46080.0 46592.0 28960.0  0.0   601600.0 576702.0 1101312.0   833730.6  5760.0 5502.8 640.0  603.8     220   10.139   9      4.900   15.039
44544.0 46592.0  0.0   25152.0 601600.0 228393.9 1101312.0   862738.6  5760.0 5502.8 640.0  603.8     221   10.184   9      4.900   15.084
44544.0 46592.0  0.0   25152.0 601600.0 540932.8 1101312.0   862738.6  5760.0 5502.8 640.0  603.8     221   10.184   9      4.900   15.084
43008.0 43008.0 25152.0  0.0   607744.0 145770.0 1101312.0   887930.6  5760.0 5502.8 640.0  603.8     222   10.252   9      4.900   15.152
43008.0 43008.0 25152.0  0.0   607744.0 441406.0 1101312.0   887930.6  5760.0 5502.8 640.0  603.8     222   10.252   9      4.900   15.152
47616.0 43008.0  0.0   42766.9 607744.0 12150.0  1101312.0   913130.6  5760.0 5503.6 640.0  603.8     223   10.317   9      4.900   15.217
47616.0 43008.0  0.0   42766.9 607744.0 154170.3 1101312.0   913130.6  5760.0 5503.6 640.0  603.8     223   10.317   9      4.900   15.217
47616.0 43008.0  0.0   42766.9 607744.0 439960.5 1101312.0   913130.6  5760.0 5503.6 640.0  603.8     223   10.317   9      4.900   15.217
47616.0 49152.0 7280.0  0.0   600576.0 72051.1  1101312.0   944202.7  5760.0 5503.6 640.0  603.8     224   10.352   9      4.900   15.252
47616.0 49152.0 7280.0  0.0   600576.0 372262.5 1101312.0   944202.7  5760.0 5503.6 640.0  603.8     224   10.352   9      4.900   15.252
47104.0 26624.0  0.0   26272.0 600576.0 60047.7  1101312.0   951210.7  5760.0 5503.6 640.0  603.8     225   10.380   9      4.900   15.279
47104.0 26624.0  0.0   26272.0 600576.0 372295.5 1101312.0   951210.7  5760.0 5503.6 640.0  603.8     225   10.380   9      4.900   15.279
47104.0 45568.0 27296.0  0.0   603648.0 24143.4  1101312.0   976490.7  5760.0 5503.6 640.0  603.8     226   10.428   9      4.900   15.328
47104.0 45568.0 27296.0  0.0   603648.0 338006.7 1101312.0   976490.7  5760.0 5503.6 640.0  603.8     226   10.428   9      4.900   15.328
47104.0 45568.0 27296.0 2432.0 603648.0 603648.0 1101312.0   978930.7  5760.0 5503.6 640.0  603.8     227   10.428   9      4.900   15.328
44544.0 45568.0  0.0   29376.0 603648.0 241442.9 1101312.0  1001770.7  5760.0 5503.6 640.0  603.8     227   10.483   9      4.900   15.383
44544.0 45568.0  0.0   29376.0 603648.0 555318.8 1101312.0  1001770.7  5760.0 5503.6 640.0  603.8     227   10.483   9      4.900   15.383
44032.0 43008.0 25312.0  0.0   607744.0 206623.9 1101312.0  1031186.7  5760.0 5503.6 640.0  603.8     228   10.533   9      4.900   15.433
44032.0 43008.0 25312.0  0.0   607744.0 522637.5 1101312.0  1031186.7  5760.0 5503.6 640.0  603.8     228   10.533   9      4.900   15.433
41472.0 43008.0  0.0   25408.0 607744.0   0.0    1101312.0  1056538.7  5760.0 5503.6 640.0  603.8     229   10.600  10      4.900   15.500
41472.0 43008.0  0.0   25408.0 607744.0   0.0    1101312.0  1056538.7  5760.0 5503.6 640.0  603.8     229   10.600  10      4.900   15.500
41472.0 43008.0  0.0   25408.0 607744.0   0.0    1101312.0  1056538.7  5760.0 5503.6 640.0  603.8     229   10.600  10      4.900   15.500
41472.0 43008.0  0.0    0.0   607744.0 291709.6 1048576.0   138720.1  5760.0 5503.6 640.0  603.8     229   10.600  10      5.535   16.135
41472.0 43008.0  0.0    0.0   607744.0 607728.1 1048576.0   138720.1  5760.0 5503.6 640.0  603.8     230   10.600  10      5.535   16.135
41472.0 41472.0 29344.0  0.0   611840.0 208021.5 1048576.0   138720.1  5760.0 5503.6 640.0  603.8     230   10.633  10      5.535   16.167
41472.0 41472.0 29344.0  0.0   611840.0 343648.7 1048576.0   138720.1  5760.0 5503.6 640.0  603.8     230   10.633  10      5.535   16.167
42496.0 41472.0  0.0   9712.0 611840.0   0.0    1048576.0   230718.0  5760.0 5503.6 640.0  603.8     231   10.674  10      5.535   16.209
42496.0 41472.0  0.0   9712.0 611840.0 220491.6 1048576.0   230718.0  5760.0 5503.6 640.0  603.8     231   10.674  10      5.535   16.209
42496.0 41472.0  0.0   9712.0 611840.0 524086.7 1048576.0   230718.0  5760.0 5503.6 640.0  603.8     231   10.674  10      5.535   16.209
40448.0 40960.0 23856.0  0.0   614912.0 195800.6 1048576.0   240374.0  5760.0 5503.6 640.0  603.8     232   10.698  10      5.535   16.233
40448.0 40960.0 23856.0  0.0   614912.0 501738.5 1048576.0   240374.0  5760.0 5503.6 640.0  603.8     232   10.698  10      5.535   16.233
40448.0 40960.0  0.0   27904.0 614912.0 159364.5 1048576.0   263222.1  5760.0 5503.6 640.0  603.8     233   10.734  10      5.535   16.269
40448.0 40960.0  0.0   27904.0 614912.0 478092.7 1048576.0   263222.1  5760.0 5503.6 640.0  603.8     233   10.734  10      5.535   16.269
38400.0 39424.0 25920.0  0.0   617472.0 112961.3 1048576.0   291150.1  5760.0 5503.6 640.0  603.8     234   10.775  10      5.535   16.309
38400.0 39424.0 25920.0  0.0   617472.0 433377.3 1048576.0   291150.1  5760.0 5503.6 640.0  603.8     234   10.775  10      5.535   16.309
39936.0 39424.0  0.0   29888.0 617472.0 73990.7  1048576.0   317118.1  5760.0 5503.6 640.0  603.8     235   10.823  10      5.535   16.358
39936.0 39424.0  0.0   29888.0 617472.0 394617.1 1048576.0   317118.1  5760.0 5503.6 640.0  603.8     235   10.823  10      5.535   16.358
37376.0 38400.0 25856.0  0.0   619520.0 24757.8  1048576.0   347022.1  5760.0 5503.6 640.0  603.8     236   10.867  10      5.535   16.402
37376.0 38400.0 25856.0  0.0   619520.0 334230.0 1048576.0   347022.1  5760.0 5503.6 640.0  603.8     236   10.867  10      5.535   16.402
37376.0 38400.0 25856.0 896.0  619520.0 619520.0 1048576.0   347766.1  5760.0 5503.6 640.0  603.8     237   10.867  10      5.535   16.402
37376.0 38400.0  0.0   25920.0 619520.0 222892.5 1048576.0   372886.1  5760.0 5503.6 640.0  603.8     237   10.929  10      5.535   16.464
37376.0 38400.0  0.0   25920.0 619520.0 408635.8 1048576.0   372886.1  5760.0 5503.6 640.0  603.8     237   10.929  10      5.535   16.464
37376.0 38400.0  0.0   25920.0 619520.0 591799.4 1048576.0   372886.1  5760.0 5503.6 640.0  603.8     237   10.929  10      5.535   16.464
36352.0 36864.0 20622.9  0.0   623104.0 200129.9 1048576.0   472558.2  5760.0 5503.6 640.0  603.8     238   10.980  10      5.535   16.515
36352.0 36864.0 20622.9  0.0   623104.0 472221.9 1048576.0   472558.2  5760.0 5503.6 640.0  603.8     238   10.980  10      5.535   16.515
36864.0 36864.0  0.0   18608.0 623104.0 124008.5 1048576.0   492942.2  5760.0 5503.6 640.0  603.8     239   11.006  10      5.535   16.541
36864.0 36864.0  0.0   18608.0 623104.0 446430.4 1048576.0   492942.2  5760.0 5503.6 640.0  603.8     239   11.006  10      5.535   16.541
36864.0 37376.0 28160.0  0.0   624128.0 87098.9  1048576.0   511022.3  5760.0 5503.6 640.0  603.8     240   11.041  10      5.535   16.575
36864.0 37376.0 28160.0  0.0   624128.0 410608.8 1048576.0   511022.3  5760.0 5503.6 640.0  603.8     240   11.041  10      5.535   16.575
36352.0 26624.0  0.0   26304.0 624128.0 49826.7  1048576.0   539246.3  5760.0 5503.6 640.0  603.8     241   11.081  10      5.535   16.616
36352.0 26624.0  0.0   26304.0 624128.0 348786.2 1048576.0   539246.3  5760.0 5503.6 640.0  603.8     241   11.081  10      5.535   16.616
36352.0 26624.0 2656.0 26304.0 624128.0 624128.0 1048576.0   541838.3  5760.0 5503.6 640.0  603.8     242   11.081  10      5.535   16.616
36352.0 37376.0 30208.0  0.0   623616.0 274021.2 1048576.0   565606.3  5760.0 5503.6 640.0  603.8     242   11.128  10      5.535   16.663
36352.0 37376.0 30208.0  0.0   623616.0 597864.8 1048576.0   565606.3  5760.0 5503.6 640.0  603.8     242   11.128  10      5.535   16.663
