n	3
h	20
t	3
N	3000
k	3
MV	5
ID	Strategy	Direction	ArriveTime	Velocity	Ladder
7460003	ChooseCrossingFastestStrategy	R2L	2256	3	2
6350003	ChooseCrossingFastestStrategy	R2L	1923	3	2
7460002	ChooseCrossingFastestStrategy	R2L	2255	1	3
460003	ChooseCrossingFastestStrategy	R2L	155	2	3
460002	ChooseCrossingFastestStrategy	R2L	155	4	2
460001	ChooseCrossingFastestStrategy	L2R	155	1	1
4900002	ChooseCrossingFastestStrategy	R2L	1487	5	2
2680001	ChooseCrossingFastestStrategy	L2R	805	5	3
4900003	ChooseCrossingFastestStrategy	L2R	1487	1	3
2680002	ChooseCrossingFastestStrategy	L2R	821	2	1
2680003	ChooseCrossingFastestStrategy	R2L	821	2	2
4900001	ChooseCrossingFastestStrategy	L2R	1487	2	1
1910001	ChooseCrossingFastestStrategy	R2L	590	2	2
4130003	ChooseCrossingFastestStrategy	L2R	1256	1	3
9340002	ChooseCrossingFastestStrategy	L2R	2819	4	1
4130002	ChooseCrossingFastestStrategy	L2R	1256	2	1
7120001	ChooseCrossingFastestStrategy	R2L	2153	4	2
9340003	ChooseCrossingFastestStrategy	R2L	2819	2	3
1910003	ChooseCrossingFastestStrategy	R2L	590	4	3
4130001	ChooseCrossingFastestStrategy	R2L	1256	3	2
7120002	ChooseCrossingFastestStrategy	L2R	2153	5	1
1910002	ChooseCrossingFastestStrategy	L2R	590	4	1
7120003	ChooseCrossingFastestStrategy	R2L	2154	3	2
9340001	ChooseCrossingFastestStrategy	R2L	2819	1	2
5490003	ChooseCrossingFastestStrategy	R2L	1665	5	2
5490002	ChooseCrossingFastestStrategy	R2L	1664	1	2
5490001	ChooseCrossingFastestStrategy	L2R	1664	3	1
6940001	ChooseCrossingFastestStrategy	R2L	2101	4	2
6940003	ChooseCrossingFastestStrategy	L2R	2099	4	1
6940002	ChooseCrossingFastestStrategy	R2L	2099	3	2
800001	ChooseCrossingFastestStrategy	L2R	257	4	1
800002	ChooseCrossingFastestStrategy	L2R	258	3	1
800003	ChooseCrossingFastestStrategy	R2L	257	2	2
2590003	ChooseCrossingFastestStrategy	R2L	794	3	3
8730001	ChooseCrossingFastestStrategy	R2L	2636	5	2
9840002	ChooseCrossingFastestStrategy	R2L	2969	4	3
2590002	ChooseCrossingFastestStrategy	R2L	794	1	2
9840003	ChooseCrossingFastestStrategy	R2L	2970	1	2
2590001	ChooseCrossingFastestStrategy	L2R	794	2	1
8730003	ChooseCrossingFastestStrategy	L2R	2636	1	1
8730002	ChooseCrossingFastestStrategy	R2L	2636	3	3
9840001	ChooseCrossingFastestStrategy	R2L	2969	2	2
3700001	ChooseCrossingFastestStrategy	L2R	1127	4	1
3700002	ChooseCrossingFastestStrategy	R2L	1127	4	2
3700003	ChooseCrossingFastestStrategy	R2L	1128	2	2
4380002	ChooseCrossingFastestStrategy	L2R	1331	5	1
4380003	ChooseCrossingFastestStrategy	L2R	1319	3	3
4380001	ChooseCrossingFastestStrategy	L2R	1318	3	3
6600001	ChooseCrossingFastestStrategy	R2L	1997	5	2
6600002	ChooseCrossingFastestStrategy	R2L	1998	2	2
6600003	ChooseCrossingFastestStrategy	L2R	1997	4	1
8050002	ChooseCrossingFastestStrategy	R2L	2432	2	2
5830001	ChooseCrossingFastestStrategy	L2R	1766	1	1
8050003	ChooseCrossingFastestStrategy	R2L	2432	2	3
5830002	ChooseCrossingFastestStrategy	R2L	1766	2	2
5830003	ChooseCrossingFastestStrategy	R2L	1767	3	2
8050001	ChooseCrossingFastestStrategy	L2R	2432	2	1
1140001	ChooseCrossingFastestStrategy	R2L	359	3	2
2250002	ChooseCrossingFastestStrategy	L2R	692	5	1
3360003	ChooseCrossingFastestStrategy	R2L	1027	1	2
30001	ChooseCrossingFastestStrategy	L2R	26	1	2
2250003	ChooseCrossingFastestStrategy	R2L	692	1	3
3360002	ChooseCrossingFastestStrategy	R2L	1026	5	2
30002	ChooseCrossingFastestStrategy	R2L	16	2	3
1140003	ChooseCrossingFastestStrategy	R2L	359	5	3
3360001	ChooseCrossingFastestStrategy	R2L	1025	4	2
30003	ChooseCrossingFastestStrategy	L2R	26	4	1
1140002	ChooseCrossingFastestStrategy	L2R	359	2	1
2250001	ChooseCrossingFastestStrategy	R2L	692	2	2
9070002	ChooseCrossingFastestStrategy	L2R	2739	5	1
9070003	ChooseCrossingFastestStrategy	L2R	2740	2	1
9070001	ChooseCrossingFastestStrategy	L2R	2738	5	1
3270001	ChooseCrossingFastestStrategy	L2R	998	3	1
3270003	ChooseCrossingFastestStrategy	R2L	998	2	2
3270002	ChooseCrossingFastestStrategy	L2R	998	3	3
7710001	ChooseCrossingFastestStrategy	L2R	2330	3	1
7710003	ChooseCrossingFastestStrategy	R2L	2331	4	2
7710002	ChooseCrossingFastestStrategy	R2L	2330	4	2
370001	ChooseCrossingFastestStrategy	L2R	128	3	1
1480002	ChooseCrossingFastestStrategy	L2R	461	3	1
1480003	ChooseCrossingFastestStrategy	L2R	462	4	1
370003	ChooseCrossingFastestStrategy	R2L	128	2	2
370002	ChooseCrossingFastestStrategy	L2R	129	5	1
1480001	ChooseCrossingFastestStrategy	R2L	461	1	2
4810001	ChooseCrossingFastestStrategy	L2R	1460	1	3
5920002	ChooseCrossingFastestStrategy	L2R	1793	2	1
5920003	ChooseCrossingFastestStrategy	R2L	1794	4	2
4810003	ChooseCrossingFastestStrategy	R2L	1460	5	2
4810002	ChooseCrossingFastestStrategy	L2R	1460	2	1
5920001	ChooseCrossingFastestStrategy	R2L	1793	3	2
9410003	ChooseCrossingFastestStrategy	L2R	2841	4	1
9410002	ChooseCrossingFastestStrategy	R2L	2840	1	2
9410001	ChooseCrossingFastestStrategy	L2R	2840	2	1
7370001	ChooseCrossingFastestStrategy	R2L	2228	1	2
7370002	ChooseCrossingFastestStrategy	L2R	2228	4	1
7370003	ChooseCrossingFastestStrategy	R2L	2228	3	3
9750001	ChooseCrossingFastestStrategy	L2R	2942	3	1
9750002	ChooseCrossingFastestStrategy	L2R	2943	5	1
9750003	ChooseCrossingFastestStrategy	L2R	2944	3	1
710002	ChooseCrossingFastestStrategy	L2R	231	4	1
1820003	ChooseCrossingFastestStrategy	R2L	563	1	2
710003	ChooseCrossingFastestStrategy	L2R	232	4	1
1820002	ChooseCrossingFastestStrategy	L2R	564	1	1
1820001	ChooseCrossingFastestStrategy	L2R	563	4	1
710001	ChooseCrossingFastestStrategy	L2R	230	3	1
4040001	ChooseCrossingFastestStrategy	L2R	1229	1	1
5150002	ChooseCrossingFastestStrategy	R2L	1563	1	2
6260003	ChooseCrossingFastestStrategy	L2R	1895	1	3
2930001	ChooseCrossingFastestStrategy	L2R	896	4	1
5150003	ChooseCrossingFastestStrategy	R2L	1564	5	2
6260002	ChooseCrossingFastestStrategy	R2L	1895	5	2
2930002	ChooseCrossingFastestStrategy	R2L	896	1	2
4040003	ChooseCrossingFastestStrategy	L2R	1229	4	3
6260001	ChooseCrossingFastestStrategy	L2R	1895	4	1
2930003	ChooseCrossingFastestStrategy	R2L	897	1	2
4040002	ChooseCrossingFastestStrategy	R2L	1229	5	2
5150001	ChooseCrossingFastestStrategy	R2L	1562	4	2
8480001	ChooseCrossingFastestStrategy	L2R	2561	1	1
1050001	ChooseCrossingFastestStrategy	L2R	332	1	1
1050002	ChooseCrossingFastestStrategy	R2L	332	5	2
8480003	ChooseCrossingFastestStrategy	L2R	2562	5	1
1050003	ChooseCrossingFastestStrategy	L2R	333	3	1
8480002	ChooseCrossingFastestStrategy	R2L	2561	4	2
2500002	ChooseCrossingFastestStrategy	R2L	767	1	3
9930003	ChooseCrossingFastestStrategy	L2R	2997	1	1
2500003	ChooseCrossingFastestStrategy	L2R	767	5	1
9930002	ChooseCrossingFastestStrategy	L2R	2996	3	1
9930001	ChooseCrossingFastestStrategy	R2L	2996	4	2
2500001	ChooseCrossingFastestStrategy	R2L	767	2	2
3950001	ChooseCrossingFastestStrategy	L2R	1202	4	1
3950002	ChooseCrossingFastestStrategy	L2R	1202	1	3
3950003	ChooseCrossingFastestStrategy	R2L	1202	4	2
4290001	ChooseCrossingFastestStrategy	L2R	1304	5	1
5400002	ChooseCrossingFastestStrategy	L2R	1637	5	1
5400003	ChooseCrossingFastestStrategy	R2L	1637	5	2
4290003	ChooseCrossingFastestStrategy	L2R	1304	2	3
4290002	ChooseCrossingFastestStrategy	R2L	1304	4	2
5400001	ChooseCrossingFastestStrategy	R2L	1639	1	2
7190001	ChooseCrossingFastestStrategy	L2R	2174	2	1
8300002	ChooseCrossingFastestStrategy	R2L	2507	4	2
8300003	ChooseCrossingFastestStrategy	R2L	2507	3	3
7190003	ChooseCrossingFastestStrategy	R2L	2174	2	2
7190002	ChooseCrossingFastestStrategy	R2L	2164	2	3
8300001	ChooseCrossingFastestStrategy	L2R	2507	5	1
2160001	ChooseCrossingFastestStrategy	L2R	665	1	1
2160002	ChooseCrossingFastestStrategy	R2L	665	1	2
2160003	ChooseCrossingFastestStrategy	L2R	666	1	1
1390001	ChooseCrossingFastestStrategy	R2L	434	3	2
3610003	ChooseCrossingFastestStrategy	R2L	1102	1	2
8820002	ChooseCrossingFastestStrategy	R2L	2663	2	2
3610002	ChooseCrossingFastestStrategy	R2L	1101	5	2
8820003	ChooseCrossingFastestStrategy	L2R	2664	5	1
1390003	ChooseCrossingFastestStrategy	L2R	435	1	1
3610001	ChooseCrossingFastestStrategy	R2L	1100	2	2
1390002	ChooseCrossingFastestStrategy	L2R	434	1	1
8820001	ChooseCrossingFastestStrategy	L2R	2663	4	1
4630002	ChooseCrossingFastestStrategy	R2L	1407	1	2
5740003	ChooseCrossingFastestStrategy	L2R	1739	1	3
4630003	ChooseCrossingFastestStrategy	L2R	1406	5	1
5740002	ChooseCrossingFastestStrategy	L2R	1739	3	1
5740001	ChooseCrossingFastestStrategy	R2L	1739	3	2
4630001	ChooseCrossingFastestStrategy	R2L	1406	1	2
7960001	ChooseCrossingFastestStrategy	R2L	2405	1	2
6850001	ChooseCrossingFastestStrategy	R2L	2072	4	2
6850002	ChooseCrossingFastestStrategy	L2R	2072	1	1
7960003	ChooseCrossingFastestStrategy	R2L	2406	1	2
6850003	ChooseCrossingFastestStrategy	L2R	2072	3	3
7960002	ChooseCrossingFastestStrategy	R2L	2405	1	3
280001	ChooseCrossingFastestStrategy	L2R	101	4	1
280002	ChooseCrossingFastestStrategy	R2L	101	3	2
280003	ChooseCrossingFastestStrategy	L2R	102	3	1
1730002	ChooseCrossingFastestStrategy	L2R	537	2	1
9160003	ChooseCrossingFastestStrategy	R2L	2766	4	2
1730003	ChooseCrossingFastestStrategy	R2L	536	1	2
4720001	ChooseCrossingFastestStrategy	L2R	1433	2	1
9160002	ChooseCrossingFastestStrategy	R2L	2765	5	3
4720002	ChooseCrossingFastestStrategy	L2R	1433	3	3
9160001	ChooseCrossingFastestStrategy	R2L	2765	2	2
1730001	ChooseCrossingFastestStrategy	L2R	536	3	1
4720003	ChooseCrossingFastestStrategy	L2R	1434	5	1
6170002	ChooseCrossingFastestStrategy	L2R	1868	3	3
6170003	ChooseCrossingFastestStrategy	R2L	1868	4	2
6170001	ChooseCrossingFastestStrategy	L2R	1868	2	1
6510003	ChooseCrossingFastestStrategy	L2R	1970	2	3
3180001	ChooseCrossingFastestStrategy	L2R	971	4	1
6510002	ChooseCrossingFastestStrategy	L2R	1970	1	1
3180002	ChooseCrossingFastestStrategy	L2R	971	3	3
6510001	ChooseCrossingFastestStrategy	R2L	1970	3	2
3180003	ChooseCrossingFastestStrategy	L2R	972	5	1
7620001	ChooseCrossingFastestStrategy	R2L	2303	2	2
7620002	ChooseCrossingFastestStrategy	R2L	2304	4	2
7620003	ChooseCrossingFastestStrategy	L2R	2303	2	1
620001	ChooseCrossingFastestStrategy	R2L	203	5	2
2840003	ChooseCrossingFastestStrategy	L2R	870	2	1
2840002	ChooseCrossingFastestStrategy	L2R	869	2	3
620003	ChooseCrossingFastestStrategy	L2R	203	2	1
2840001	ChooseCrossingFastestStrategy	L2R	869	5	1
620002	ChooseCrossingFastestStrategy	R2L	203	3	3
2070003	ChooseCrossingFastestStrategy	R2L	638	4	2
5060001	ChooseCrossingFastestStrategy	L2R	1535	5	1
7280003	ChooseCrossingFastestStrategy	R2L	2201	4	3
2070002	ChooseCrossingFastestStrategy	L2R	639	3	1
7280002	ChooseCrossingFastestStrategy	L2R	2201	2	1
2070001	ChooseCrossingFastestStrategy	L2R	638	3	1
5060003	ChooseCrossingFastestStrategy	R2L	1536	5	2
7280001	ChooseCrossingFastestStrategy	R2L	2201	1	2
5060002	ChooseCrossingFastestStrategy	R2L	1535	2	2
8390001	ChooseCrossingFastestStrategy	L2R	2534	1	1
9500001	ChooseCrossingFastestStrategy	R2L	2867	1	2
8390002	ChooseCrossingFastestStrategy	L2R	2535	2	1
9500002	ChooseCrossingFastestStrategy	L2R	2867	5	1
8390003	ChooseCrossingFastestStrategy	R2L	2534	4	2
9500003	ChooseCrossingFastestStrategy	R2L	2867	4	3
4200001	ChooseCrossingFastestStrategy	L2R	1277	3	1
4200002	ChooseCrossingFastestStrategy	L2R	1277	1	3
4200003	ChooseCrossingFastestStrategy	R2L	1277	2	2
5650002	ChooseCrossingFastestStrategy	L2R	1712	1	1
5650003	ChooseCrossingFastestStrategy	R2L	1713	1	2
5650001	ChooseCrossingFastestStrategy	R2L	1712	4	2
960002	ChooseCrossingFastestStrategy	R2L	305	2	2
960003	ChooseCrossingFastestStrategy	L2R	306	2	1
7100001	ChooseCrossingFastestStrategy	L2R	2147	2	1
7100002	ChooseCrossingFastestStrategy	L2R	2147	3	3
960001	ChooseCrossingFastestStrategy	L2R	305	4	1
7100003	ChooseCrossingFastestStrategy	L2R	2148	2	1
8890003	ChooseCrossingFastestStrategy	L2R	2685	2	1
8890002	ChooseCrossingFastestStrategy	L2R	2684	2	1
8890001	ChooseCrossingFastestStrategy	R2L	2684	2	2
2750001	ChooseCrossingFastestStrategy	R2L	842	5	2
3860002	ChooseCrossingFastestStrategy	L2R	1175	2	3
3860003	ChooseCrossingFastestStrategy	L2R	1176	2	1
10000001	ChooseCrossingFastestStrategy	R2L	3004	4	3
2750003	ChooseCrossingFastestStrategy	L2R	843	5	1
10000002	ChooseCrossingFastestStrategy	L2R	3017	3	1
2750002	ChooseCrossingFastestStrategy	L2R	842	3	1
3860001	ChooseCrossingFastestStrategy	L2R	1175	5	1
10000003	ChooseCrossingFastestStrategy	L2R	3018	4	1
4540001	ChooseCrossingFastestStrategy	L2R	1379	5	1
6760003	ChooseCrossingFastestStrategy	R2L	2047	5	2
6760002	ChooseCrossingFastestStrategy	R2L	2046	1	2
4540003	ChooseCrossingFastestStrategy	L2R	1379	5	3
6760001	ChooseCrossingFastestStrategy	R2L	2045	4	2
4540002	ChooseCrossingFastestStrategy	R2L	1379	5	2
5990003	ChooseCrossingFastestStrategy	R2L	1816	5	2
5990002	ChooseCrossingFastestStrategy	R2L	1815	3	2
5990001	ChooseCrossingFastestStrategy	R2L	1814	4	2
8210001	ChooseCrossingFastestStrategy	L2R	2480	2	1
8210003	ChooseCrossingFastestStrategy	L2R	2481	5	1
8210002	ChooseCrossingFastestStrategy	R2L	2480	3	2
190002	ChooseCrossingFastestStrategy	L2R	75	4	1
1300003	ChooseCrossingFastestStrategy	L2R	408	4	1
190003	ChooseCrossingFastestStrategy	L2R	76	4	1
1300002	ChooseCrossingFastestStrategy	R2L	407	4	2
1300001	ChooseCrossingFastestStrategy	L2R	407	5	1
190001	ChooseCrossingFastestStrategy	L2R	74	5	1
3520001	ChooseCrossingFastestStrategy	L2R	1073	3	1
2410001	ChooseCrossingFastestStrategy	L2R	740	1	1
2410002	ChooseCrossingFastestStrategy	L2R	741	2	1
3520003	ChooseCrossingFastestStrategy	R2L	1074	2	2
2410003	ChooseCrossingFastestStrategy	R2L	740	5	2
3520002	ChooseCrossingFastestStrategy	R2L	1073	2	2
9230001	ChooseCrossingFastestStrategy	R2L	2786	4	2
9230002	ChooseCrossingFastestStrategy	L2R	2786	2	1
9230003	ChooseCrossingFastestStrategy	L2R	2787	1	1
6420001	ChooseCrossingFastestStrategy	L2R	1943	1	1
9570002	ChooseCrossingFastestStrategy	R2L	2888	1	3
9570003	ChooseCrossingFastestStrategy	R2L	2889	3	2
6420003	ChooseCrossingFastestStrategy	L2R	1944	2	1
6420002	ChooseCrossingFastestStrategy	L2R	1943	5	3
9570001	ChooseCrossingFastestStrategy	R2L	2888	4	2
3430001	ChooseCrossingFastestStrategy	L2R	1046	3	1
3430002	ChooseCrossingFastestStrategy	R2L	1046	1	2
3430003	ChooseCrossingFastestStrategy	L2R	1046	4	3
7870001	ChooseCrossingFastestStrategy	L2R	2378	2	1
7870002	ChooseCrossingFastestStrategy	R2L	2378	1	2
7870003	ChooseCrossingFastestStrategy	L2R	2379	5	1
1640001	ChooseCrossingFastestStrategy	R2L	509	3	2
4970003	ChooseCrossingFastestStrategy	L2R	1509	1	1
530001	ChooseCrossingFastestStrategy	R2L	176	2	2
4970002	ChooseCrossingFastestStrategy	L2R	1508	5	3
530002	ChooseCrossingFastestStrategy	L2R	176	5	1
1640003	ChooseCrossingFastestStrategy	L2R	509	4	1
4970001	ChooseCrossingFastestStrategy	L2R	1508	2	1
530003	ChooseCrossingFastestStrategy	R2L	176	1	3
1640002	ChooseCrossingFastestStrategy	R2L	509	5	3
6080001	ChooseCrossingFastestStrategy	R2L	1841	3	2
6080002	ChooseCrossingFastestStrategy	L2R	1841	4	1
6080003	ChooseCrossingFastestStrategy	L2R	1841	4	3
5310001	ChooseCrossingFastestStrategy	L2R	1610	4	1
7530002	ChooseCrossingFastestStrategy	L2R	2276	1	1
8460001	ChooseCrossingFastestStrategy	L2R	2555	4	1
7530003	ChooseCrossingFastestStrategy	L2R	2277	2	1
5310003	ChooseCrossingFastestStrategy	R2L	1611	2	2
8460003	ChooseCrossingFastestStrategy	L2R	2557	1	1
5310002	ChooseCrossingFastestStrategy	R2L	1610	3	2
7530001	ChooseCrossingFastestStrategy	R2L	2276	3	2
8460002	ChooseCrossingFastestStrategy	L2R	2556	1	1
9910003	ChooseCrossingFastestStrategy	R2L	2990	4	3
9910002	ChooseCrossingFastestStrategy	L2R	2990	4	1
9910001	ChooseCrossingFastestStrategy	R2L	2990	3	2
870001	ChooseCrossingFastestStrategy	L2R	278	3	1
1980002	ChooseCrossingFastestStrategy	R2L	611	3	2
3090003	ChooseCrossingFastestStrategy	L2R	944	1	3
1980003	ChooseCrossingFastestStrategy	L2R	612	3	1
3090002	ChooseCrossingFastestStrategy	R2L	944	2	2
870003	ChooseCrossingFastestStrategy	R2L	278	1	2
3090001	ChooseCrossingFastestStrategy	L2R	944	4	1
870002	ChooseCrossingFastestStrategy	L2R	279	2	1
1980001	ChooseCrossingFastestStrategy	L2R	611	5	1
1210002	ChooseCrossingFastestStrategy	R2L	380	2	3
8640003	ChooseCrossingFastestStrategy	L2R	2610	3	1
1210003	ChooseCrossingFastestStrategy	L2R	380	3	1
7350001	ChooseCrossingFastestStrategy	L2R	2222	3	1
8640002	ChooseCrossingFastestStrategy	L2R	2609	4	1
7350002	ChooseCrossingFastestStrategy	R2L	2222	1	2
8640001	ChooseCrossingFastestStrategy	R2L	2609	2	2
1210001	ChooseCrossingFastestStrategy	R2L	380	5	2
7350003	ChooseCrossingFastestStrategy	R2L	2222	5	3
2660001	ChooseCrossingFastestStrategy	L2R	815	5	1
2660002	ChooseCrossingFastestStrategy	L2R	816	2	1
2660003	ChooseCrossingFastestStrategy	L2R	817	1	1
4110002	ChooseCrossingFastestStrategy	R2L	1250	5	2
4110003	ChooseCrossingFastestStrategy	L2R	1250	5	3
4110001	ChooseCrossingFastestStrategy	L2R	1250	4	1
4450003	ChooseCrossingFastestStrategy	L2R	1342	2	3
4450002	ChooseCrossingFastestStrategy	R2L	1353	3	2
4450001	ChooseCrossingFastestStrategy	R2L	1352	5	2
5560001	ChooseCrossingFastestStrategy	R2L	1685	1	2
5560002	ChooseCrossingFastestStrategy	R2L	1685	4	2
5560003	ChooseCrossingFastestStrategy	L2R	1685	5	1
100001	ChooseCrossingFastestStrategy	L2R	47	1	1
2320003	ChooseCrossingFastestStrategy	R2L	713	4	2
2320002	ChooseCrossingFastestStrategy	L2R	713	5	1
100003	ChooseCrossingFastestStrategy	L2R	48	5	1
2320001	ChooseCrossingFastestStrategy	L2R	715	2	1
100002	ChooseCrossingFastestStrategy	L2R	47	1	2
1550003	ChooseCrossingFastestStrategy	R2L	482	1	3
1550002	ChooseCrossingFastestStrategy	L2R	482	2	1
1550001	ChooseCrossingFastestStrategy	R2L	482	3	2
3770001	ChooseCrossingFastestStrategy	L2R	1148	3	1
8980001	ChooseCrossingFastestStrategy	L2R	2711	2	1
3770003	ChooseCrossingFastestStrategy	R2L	1149	4	2
8980003	ChooseCrossingFastestStrategy	L2R	2712	2	1
3770002	ChooseCrossingFastestStrategy	R2L	1148	4	2
8980002	ChooseCrossingFastestStrategy	L2R	2712	2	1
4790001	ChooseCrossingFastestStrategy	L2R	1454	3	1
5900002	ChooseCrossingFastestStrategy	L2R	1787	1	3
7010002	ChooseCrossingFastestStrategy	L2R	2120	3	3
8120003	ChooseCrossingFastestStrategy	R2L	2453	5	3
5900003	ChooseCrossingFastestStrategy	L2R	1788	5	1
7010003	ChooseCrossingFastestStrategy	R2L	2120	5	2
8120002	ChooseCrossingFastestStrategy	L2R	2453	1	1
4790003	ChooseCrossingFastestStrategy	R2L	1455	1	2
8120001	ChooseCrossingFastestStrategy	R2L	2453	5	2
4790002	ChooseCrossingFastestStrategy	R2L	1454	5	2
5900001	ChooseCrossingFastestStrategy	L2R	1787	1	1
7010001	ChooseCrossingFastestStrategy	L2R	2120	1	1
440002	ChooseCrossingFastestStrategy	L2R	150	1	1
440003	ChooseCrossingFastestStrategy	R2L	149	5	2
440001	ChooseCrossingFastestStrategy	L2R	149	4	1
4880002	ChooseCrossingFastestStrategy	L2R	1481	3	1
4880003	ChooseCrossingFastestStrategy	L2R	1481	5	3
4880001	ChooseCrossingFastestStrategy	R2L	1481	3	2
9320002	ChooseCrossingFastestStrategy	L2R	2814	2	1
1890001	ChooseCrossingFastestStrategy	R2L	584	4	2
9320003	ChooseCrossingFastestStrategy	L2R	2815	4	1
1890002	ChooseCrossingFastestStrategy	L2R	584	1	1
1890003	ChooseCrossingFastestStrategy	R2L	584	4	3
9320001	ChooseCrossingFastestStrategy	L2R	2813	4	1
2230002	ChooseCrossingFastestStrategy	L2R	687	3	1
3340002	ChooseCrossingFastestStrategy	R2L	1019	4	2
2230003	ChooseCrossingFastestStrategy	R2L	686	1	2
3340003	ChooseCrossingFastestStrategy	R2L	1020	1	2
2230001	ChooseCrossingFastestStrategy	L2R	686	2	1
3340001	ChooseCrossingFastestStrategy	L2R	1019	5	1
6670001	ChooseCrossingFastestStrategy	L2R	2018	5	1
7780002	ChooseCrossingFastestStrategy	R2L	2351	1	2
7780003	ChooseCrossingFastestStrategy	R2L	2352	1	2
6670003	ChooseCrossingFastestStrategy	L2R	2019	1	1
6670002	ChooseCrossingFastestStrategy	L2R	2018	1	3
7780001	ChooseCrossingFastestStrategy	L2R	2351	5	1
780003	ChooseCrossingFastestStrategy	L2R	252	2	1
780002	ChooseCrossingFastestStrategy	L2R	251	4	1
780001	ChooseCrossingFastestStrategy	R2L	251	1	2
3000001	ChooseCrossingFastestStrategy	R2L	917	5	2
5220003	ChooseCrossingFastestStrategy	L2R	1583	3	1
5220002	ChooseCrossingFastestStrategy	R2L	1584	2	2
3000003	ChooseCrossingFastestStrategy	R2L	919	4	2
5220001	ChooseCrossingFastestStrategy	R2L	1583	5	2
3000002	ChooseCrossingFastestStrategy	R2L	918	3	2
7440001	ChooseCrossingFastestStrategy	R2L	2249	3	2
8550002	ChooseCrossingFastestStrategy	L2R	2582	3	1
9660003	ChooseCrossingFastestStrategy	L2R	2916	4	1
6330001	ChooseCrossingFastestStrategy	L2R	1916	5	1
8550003	ChooseCrossingFastestStrategy	L2R	2583	4	1
9660002	ChooseCrossingFastestStrategy	L2R	2916	5	1
6330002	ChooseCrossingFastestStrategy	L2R	1916	5	3
7440003	ChooseCrossingFastestStrategy	L2R	2249	4	1
9660001	ChooseCrossingFastestStrategy	L2R	2915	5	1
6330003	ChooseCrossingFastestStrategy	L2R	1917	2	1
7440002	ChooseCrossingFastestStrategy	R2L	2249	2	3
8550001	ChooseCrossingFastestStrategy	R2L	2582	1	2
4360002	ChooseCrossingFastestStrategy	R2L	1326	4	2
4360003	ChooseCrossingFastestStrategy	R2L	1311	5	3
4360001	ChooseCrossingFastestStrategy	R2L	1325	5	2
5810001	ChooseCrossingFastestStrategy	R2L	1760	5	2
5810002	ChooseCrossingFastestStrategy	R2L	1761	3	2
5810003	ChooseCrossingFastestStrategy	R2L	1762	2	2
7260002	ChooseCrossingFastestStrategy	L2R	2196	3	1
7260003	ChooseCrossingFastestStrategy	R2L	2195	2	2
7260001	ChooseCrossingFastestStrategy	L2R	2195	1	1
1120001	ChooseCrossingFastestStrategy	L2R	353	1	1
10001	ChooseCrossingFastestStrategy	L2R	10	2	1
10002	ChooseCrossingFastestStrategy	L2R	5	4	2
1120003	ChooseCrossingFastestStrategy	R2L	353	2	3
10003	ChooseCrossingFastestStrategy	R2L	7	3	3
1120002	ChooseCrossingFastestStrategy	R2L	353	2	2
9050002	ChooseCrossingFastestStrategy	R2L	2732	1	3
9050003	ChooseCrossingFastestStrategy	L2R	2732	3	1
9050001	ChooseCrossingFastestStrategy	R2L	2732	1	2
4020001	ChooseCrossingFastestStrategy	L2R	1223	5	1
2910001	ChooseCrossingFastestStrategy	L2R	890	2	1
2910002	ChooseCrossingFastestStrategy	L2R	890	4	3
4020003	ChooseCrossingFastestStrategy	L2R	1223	5	3
2910003	ChooseCrossingFastestStrategy	L2R	891	4	1
4020002	ChooseCrossingFastestStrategy	R2L	1223	4	2
4700003	ChooseCrossingFastestStrategy	L2R	1427	4	3
4700002	ChooseCrossingFastestStrategy	R2L	1427	4	2
4700001	ChooseCrossingFastestStrategy	L2R	1427	2	1
6920001	ChooseCrossingFastestStrategy	L2R	2093	5	1
6920003	ChooseCrossingFastestStrategy	L2R	2094	4	1
6920002	ChooseCrossingFastestStrategy	L2R	2093	4	3
6150001	ChooseCrossingFastestStrategy	L2R	1862	4	1
8370003	ChooseCrossingFastestStrategy	L2R	2530	1	1
8370002	ChooseCrossingFastestStrategy	L2R	2529	3	1
6150003	ChooseCrossingFastestStrategy	L2R	1862	2	3
8370001	ChooseCrossingFastestStrategy	L2R	2528	4	1
6150002	ChooseCrossingFastestStrategy	R2L	1862	1	2
350001	ChooseCrossingFastestStrategy	L2R	122	2	1
1460002	ChooseCrossingFastestStrategy	R2L	455	5	3
2570003	ChooseCrossingFastestStrategy	R2L	789	2	2
1460003	ChooseCrossingFastestStrategy	L2R	455	4	1
2570002	ChooseCrossingFastestStrategy	R2L	788	2	3
350003	ChooseCrossingFastestStrategy	L2R	124	3	1
2570001	ChooseCrossingFastestStrategy	R2L	788	3	2
350002	ChooseCrossingFastestStrategy	L2R	123	3	1
1460001	ChooseCrossingFastestStrategy	R2L	455	4	2
3680001	ChooseCrossingFastestStrategy	L2R	1121	2	1
3680002	ChooseCrossingFastestStrategy	R2L	1121	5	2
3680003	ChooseCrossingFastestStrategy	L2R	1121	4	3
9390003	ChooseCrossingFastestStrategy	L2R	2835	2	1
9390002	ChooseCrossingFastestStrategy	R2L	2834	5	2
9390001	ChooseCrossingFastestStrategy	L2R	2834	5	1
2140001	ChooseCrossingFastestStrategy	R2L	659	4	2
2140002	ChooseCrossingFastestStrategy	L2R	659	3	1
2140003	ChooseCrossingFastestStrategy	L2R	660	4	1
